,Date,Power Gen MW,,
2716,12/03/2020,4177.65,,
2717,13/03/2020,1689.267,,
2718,14/03/2020,3341.27,,
2719,15/03/2020,3759.13,,
2720,16/03/2020,2489.73,,
2721,17/03/2020,3437.7,,
2722,18/03/2020,712.23,,
2723,19/03/2020,494.306,,
2724,20/03/2020,1660.535,,
2725,21/03/2020,3904.34,,
2726,22/03/2020,1673.093,,
2727,23/03/2020,1810.6,,
2728,24/03/2020,1660.27,,
2729,25/03/2020,853.829,,
2730,26/03/2020,70.253,,
2731,27/03/2020,377.704,,
2732,28/03/2020,2084.9,,
2733,29/03/2020,2803.2,,
2734,30/03/2020,1618.32,,
2735,31/03/2020,370.803,,
2736,01/04/2020,1689.37,,
2737,02/04/2020,3253.32,,
2738,03/04/2020,1897.01,,
2739,04/04/2020,1676.95,,
2740,05/04/2020,3937.63,,
2741,06/04/2020,3237.85,,
2742,07/04/2020,238.78,,
2743,08/04/2020,27.945,,
2744,09/04/2020,1327.705,,
2745,10/04/2020,1036.667,,
2746,11/04/2020,156.74,,
2747,12/04/2020,1076.924,,
2748,13/04/2020,1993.266,,
2749,14/04/2020,211.558,,
2750,15/04/2020,40.27,,
2751,16/04/2020,1509.032,,
2752,17/04/2020,3348.44,,
2753,18/04/2020,1579.126,,
2754,19/04/2020,1731.237,,
2755,20/04/2020,3364.51,,
2756,21/04/2020,3513.27,,
2757,22/04/2020,2107.12,,
2758,23/04/2020,624.687,,
2759,24/04/2020,279.461,,
2760,25/04/2020,739.589,,
2761,26/04/2020,389.374,,
2762,27/04/2020,392.182,,
2763,28/04/2020,1144.54,,
2764,29/04/2020,2258.043,,
2765,30/04/2020,2256.587,,
2766,01/05/2020,825.52,,
2767,02/05/2020,744.282,,
2768,03/05/2020,141.651,,
2769,04/05/2020,1104.096,,
2770,05/05/2020,2387.01,,
2771,06/05/2020,558.981,,
2772,07/05/2020,247.251,,
2773,08/05/2020,174.424,,
2774,09/05/2020,165.609,,
2775,10/05/2020,3235.24,,
2776,11/05/2020,2405.95,,
2777,12/05/2020,2724.48,,
2778,13/05/2020,897.476,,
2779,14/05/2020,957.34,,
2780,15/05/2020,1889.47,,
2781,16/05/2020,890.27,,
2782,17/05/2020,2417.54,,
2783,18/05/2020,3863.45,,
2784,19/05/2020,2929.691,,
2785,20/05/2020,79.627,,
2786,21/05/2020,820.414,,
2787,22/05/2020,2954.58,,
2788,23/05/2020,4146.32,,
2789,24/05/2020,3172.13,,
2790,25/05/2020,1192.42,,
2791,26/05/2020,437.422,,
2792,27/05/2020,128.559,,
2793,28/05/2020,612.835,,
2794,29/05/2020,700.889,,
2795,30/05/2020,1734.78,,
2796,31/05/2020,1648.793,,
2797,01/06/2020,664.098,,
2798,02/06/2020,137.095,,
2799,03/06/2020,1542.421,,
2800,04/06/2020,1984.035,,
2801,05/06/2020,3896.17,,
2802,06/06/2020,3282.52,,
2803,07/06/2020,1883.627,,
2804,08/06/2020,443.627,,
2805,09/06/2020,44.32,,
2806,10/06/2020,752.221,,
2807,11/06/2020,3640.4,,
2808,12/06/2020,3064.35,,
2809,13/06/2020,1023.991,,
2810,14/06/2020,464.24,,
2811,15/06/2020,9.671,,
2812,16/06/2020,62.203,,
2813,17/06/2020,34.35,,
2814,18/06/2020,311.416,,
2815,19/06/2020,1778.008,,
2816,20/06/2020,822.318,,
2817,21/06/2020,3704.51,,
2818,22/06/2020,3401.48,,
2819,23/06/2020,2156.297,,
2820,24/06/2020,375.965,,
2821,25/06/2020,1613.66,,
2822,26/06/2020,647.138,,
2823,27/06/2020,2391.7,,
2824,28/06/2020,4157.94,,
2825,29/06/2020,4124.61,,
2826,30/06/2020,1421.12,,
2827,01/07/2020,29.69,,
2828,02/07/2020,434.726,,
2829,03/07/2020,3536.55,,
2830,04/07/2020,2703.4,,
2831,05/07/2020,1703.592,,
2832,06/07/2020,0,,
2833,07/07/2020,0,,
2834,08/07/2020,0,,
2835,09/07/2020,0,,
2836,10/07/2020,2518.263,,
2837,11/07/2020,1297.003,,
2838,12/07/2020,587.973,,
2839,13/07/2020,2453.603,,
2840,14/07/2020,1693.66,,
2841,15/07/2020,1310.12,,
2842,16/07/2020,1051.76,,
2843,17/07/2020,3202.41,,
2844,18/07/2020,1690.122,,
2845,19/07/2020,1396.73,,
2846,20/07/2020,994.56,,
2847,21/07/2020,57.962,,
2848,22/07/2020,2776.63,,
2849,23/07/2020,2089.421,,
2850,24/07/2020,609.787,,
2851,25/07/2020,2201.75,,
2852,26/07/2020,2919.06,,
2853,27/07/2020,3374.14,,
2854,28/07/2020,2930.38,,
2855,29/07/2020,824.078,,
2856,30/07/2020,540.899,,
2857,31/07/2020,1934.76,,
2858,01/08/2020,1513.36,,
